barcode,product_name,brands,primary_brand,query_category,observed_market_region_codes,countries,off_categories,raw_brand_tokens,current_primary_brand,proposed_primary_brand,primary_brand_would_change,detected_portfolio_brand_key,detected_portfolio_group,detection_source,detection_confidence,detection_reason
28000158606,Caramel Morsels,nestlé toll house,nestle,snacks,US_CANADA,en:united-states,"Snacks, Sweet snacks, Confectioneries",nestle toll house,nestle,toll house,True,nestle toll house,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000210106,Premier White Morsels,nestlé toll house,nestle,snacks,US_CANADA,en:united-states,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Cooking helpers, Pastry helpers, Baking Mixes, Dessert mixes, Cake mixes, Baking decorations",nestle toll house,nestle,toll house,True,nestle toll house,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000216283,Nido Kinder 1+,nestlé,nestle,beverages,US_CANADA,en:united-states,"De, en:dehydrated-beverages",nestle,nestle,nido,True,nido,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
28000217303,BUTTER-SCOTCH MORSELS,nestlé toll house,nestle,snacks,FRANCE|DACH|US_CANADA,en:france|en:germany|en:united-states,"Snacks,Sweet snacks,Confectioneries,Baking decorations",nestle toll house,nestle,toll house,True,nestle toll house,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000217600,Milk Chocolate Morsels,nestle toll house,nestle,snacks,US_CANADA,en:bolivia|en:united-states,"Botanas,Snacks dulces,Cacao y sus productos,Dulces,en:Specific products,Dulces de chocolate,en:Products for specific diets,Bombones,Chocolates,Ayudas culinarias,Productos sin gluten,Chocolates con leche,en:Flavoured chocolates,en:Flavoured milk chocolates,en:Milk chocolate candies,en:Toppings",nestle toll house,nestle,toll house,True,nestle toll house,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000276393,Protein Milk Beverage,nestlé nesquik,nestle,dairies,US_CANADA,en:united-states,"Dairies,Milks",nestle nesquik,nestle,nesquik,True,nestle nesquik,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000305949,Plant Based Chocolate Morsels,nestle toll house,nestle,snacks,US_CANADA,en:united-states,en:chocolate-candies,nestle toll house,nestle,toll house,True,nestle toll house,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000361204,Nesquik Chocolate Powder,"nestlé,nesquik",nestle,beverages,US_CANADA,en:bolivia|en:united-states,"Beverages and beverages preparations,Beverages,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Chocolate-powders,Sweetened beverages",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
28000361303,Nesquik Strawberry Powder,"nestlé,nesquik",nestle,beverages,US_CANADA,en:bolivia|en:united-states,"Beverages, Dried products, Dried products to be rehydrated, Instant beverages, Dehydrated beverages, Sweetened beverages",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
28000369712,Milo,"nestlé,milo",nestle,dairies,US_CANADA,en:bolivia|en:philippines|en:united-states,"Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Lácteos,Alimentos de origen vegetal,Cereales y patatas,en:Dairy substitutes,Cereales y derivados,Cacao y sus productos,Sustitutos de la leche,Bebidas de origen vegetal,Preparaciones de bebidas,Bebida lácteas,Productos deshidratados,Bebidas vegetales,Productos deshidratados para ser rehidratados,Leches aromatizadas,Bebidas de cereales,Leches de chocolate,Cacaos y chocolates en polvo,Bebidas instantáneas,Bebidas no alcohólicas,Bebidas deshidratadas,Bebidas de cebada,Bebidas azucaradas",nestle; milo,nestle,milo,True,milo,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
28000394257,Dark Chocolate Morsels,nestle toll house,nestle,snacks,FRANCE|US_CANADA,en:france|en:united-states,"Baking decorations, en:chocolate-candies",nestle toll house,nestle,toll house,True,nestle toll house,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000469733,NIDO,nestle,nestle,dairies,US_CANADA,en:united-states,en:milks,nestle,nestle,nido,True,nido,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
28000514037,Chocolate Nesquik,"nestlé,nesquik",nestle,beverages,US_CANADA,en:united-states,"Beverages and beverages preparations,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Instant chocolate powders,Chocolate milk powder",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
28000517809,La lechera sweetened condensed milk,nestle,nestle,dairies,US_CANADA,en:united-states,"Dairies, Milks",nestle,nestle,la lechera,True,la lechera,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
28000525538,Mexican style instant hot chocolate mix,nestle abuelita,nestle,beverages,US_CANADA,en:united-states,"Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages",nestle abuelita,nestle,abuelita,True,nestle abuelita,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000610302,Leche nido,nestle,nestle,dairies,US_CANADA,en:united-states,"Plant-based foods and beverages, Dairy substitutes, Milk substitutes, Creamer",nestle,nestle,nido,True,nido,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
28000680404,Drink mix,"nestle,nesquik",nestle,beverages,US_CANADA,en:united-states,"Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
28000682309,"Nesquick, chocolate flavor","nestle,nesquik",nestle,beverages,US_CANADA,en:united-states,"Beverages, Breakfasts, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate powders",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
28000708801,Chocolate flavor powder,nestlé nesquik,nestle,beverages,US_CANADA,en:united-states,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders",nestle nesquik,nestle,nesquik,True,nestle nesquik,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000729707,NIDO Kinder,nestle,nestle,dairies,US_CANADA,en:united-states,en:milk-powder,nestle,nestle,nido,True,nido,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
28000846794,Nesquik imp,nestle,nestle,beverages,US_CANADA,en:united-states,"Beverages, Instant beverages",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
28000905682,Nesquick flavored powder strawberry,nestle nesquick,nestle,beverages,FRANCE|US_CANADA,en:france|en:united-states,"Boissons,Produits déshydratés,Produits lyophilisés à reconstituer,Boissons lyophilisées",nestle nesquick,nestle,nesquick,True,nestle nesquick,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
28000986124,Semi-Sweet Mini Morsels,"nestle, nestlé toll house",nestle,snacks,US_CANADA,en:united-states,en:chocolate-candies,nestle; nestle toll house,nestle,toll house,True,nestle toll house,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
2803074025911,Danonino de Gervais aux fruits,danone,danone,dairies,FRANCE,en:france,Petits suisses au fruits,danone,danone,danonino,True,danonino,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
2823668011397,HiPRO coco,danone,danone,dairies,FRANCE,en:france,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés aux fruits",danone,danone,hipro,True,hipro,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
2882114,Hipro 🍋,danone,danone,dairies,US_CANADA,en:united-states,"Dairies,Fermented foods,Desserts,Fermented milk products,Dairy desserts,Fermented dairy desserts,Yogurts",danone,danone,hipro,True,hipro,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
29000014862,Honey Roasted Peanuts,"planters,kraft",planters,snacks,US_CANADA,en:bolivia|en:united-states,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Salty snacks, Sweet snacks, Confectioneries, Nuts and their products, Nuts, Roasted nuts, Nut confectioneries, Peanuts, Salted nuts, Caramelized peanuts, Roasted peanuts, Salted peanuts",planters; kraft,planters,kraft,True,kraft,Kraft Heinz,top_company_portfolio_matrix_off_brands,high,known portfolio brand appears in OFF brands field
29000025974,Hot and spicy cashews,"planters, kraft",planters,snacks,US_CANADA,en:united-states,Snacks,planters; kraft,planters,kraft,True,kraft,Kraft Heinz,top_company_portfolio_matrix_off_brands,high,known portfolio brand appears in OFF brands field
3017760468299,Box à partager Chocolat au lait,"glico, lu, mikado, mondelez",glico,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits bâtonnets au chocolat",glico; lu; mikado; mondelez,glico,mikado,True,mikado,Mondelez,top_company_portfolio_matrix_off_brands,high,known portfolio brand appears in OFF brands field
3017760686693,Mikado chocolat noir,"glico, lu, mikado, mondelez",glico,snacks,BENELUX|FRANCE|DACH,en:belgium|en:france|en:switzerland,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat noir, Biscuits bâtonnets au chocolat",glico; lu; mikado; mondelez,glico,mikado,True,mikado,Mondelez,top_company_portfolio_matrix_off_brands,high,known portfolio brand appears in OFF brands field
3017760686792,Mikado chocolat au lait,"glico, lumondelez, mikado",glico,snacks,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH,en:belgium|en:france|en:spain|en:switzerland,"snacks, snacks-sucrés, biscuits-et-gâteaux, biscuits, biscuits-au-chocolat, biscuits-au-chocolat-au-lait, biscuits-bâtonnets-au-chocolat, fr:biscuits-au-chocolat, fr:biscuits-au-chocolat-au-lait, en:biscuits-bâtonnets-au-chocolat, en:biscuits-et-gâteaux, en:biscuits-nappés-au-chocolat, en:snacks-sucrés",glico; lumondelez; mikado,glico,mikado,True,mikado,Mondelez,top_company_portfolio_matrix_off_brands,high,known portfolio brand appears in OFF brands field
3017760790192,Crackers,"kraft foods, ritz",kraft,snacks,FRANCE,en:france,"snacks, salty-snacks, appetizers, da:crackers",kraft foods; ritz,kraft,ritz,True,ritz,Mondelez,top_company_portfolio_matrix_off_brands,high,known portfolio brand appears in OFF brands field
3023290000939,Aero Heavenly Milk Chocolate Mousse,"nestle,aero,aero heavenly",nestle,dairies,UK_IE,en:united-kingdom,"Dairies, Desserts, Dairy desserts, Chocolate desserts, Sweet mousses, Dairy Mousses, Chocolate mousses, en:ice-creams-and-sorbets",nestle; aero; aero heavenly,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
3023290002117,La Laitière yaourt bio à la vanille,"nestlé, la laitière",nestle,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Yaourts vanille",nestle; la laitiere,nestle,la laitiere,True,la laitiere,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3023290002155,L'onctueux sur lit de myrtilles BIO,"nestlé, la laitière",nestle,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts à la myrtille, en:yoghurts-high-in-protein-on-a-fruit-layer",nestle; la laitiere,nestle,la laitiere,True,la laitiere,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
