review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
1844,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4106060100523,20CL Jus Citron,beutelsbacher,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/410/606/010/0523/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,29.0,8.6,20.4,0.7034482758620689,0.7034482758620689,0.0,1.7,0.2,1.7,0.01,,0.003,0.0,5.862068965517241,0.6896551724137931,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1881,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3271470250555,ToutFruité,les celliers associes,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/327/147/025/0555/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,32.5225,8.683000000000002,23.8395,0.7330156045814437,0.7330156045814437,0.0595,2.02125,0.04,1.7315,0.0065,0.215,0.01234,0.1829502652010146,6.214928126681529,0.1229917749250519,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1884,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3770018391021,Hard Seltzer,fefe,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/377/001/839/1021/front_fr.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,30.0,8.0,22.0,0.7333333333333333,0.7333333333333333,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,6.666666666666667,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1896,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,6194019605814,Celtia,sfbt,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/619/401/960/5814/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,37.0,9.7,27.3,0.7378378378378379,0.7378378378378379,0.3,1.9,0.1,1.9,0.0,,0.0,0.8108108108108109,5.135135135135135,0.2702702702702703,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1897,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,6194019801070,Celtia,celtia,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/619/401/980/1070/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,37.0,9.7,27.3,0.7378378378378379,0.7378378378378379,0.3,1.9,0.1,,,,,0.8108108108108109,5.135135135135135,0.2702702702702703,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1903,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3760029980017,Ninkasi Ambrée,ninkasi,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/002/998/0017/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,32.0,8.0,24.0,0.75,0.75,0.4,1.6,0.0,,,,,1.25,5.0,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1905,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3660992005383,"Boisson Aux Fruits Exotiques Bien Vu, 2l",bien vu,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.0,6.9,21.1,0.7535714285714287,0.7535714285714287,0.1,1.4,0.1,1.3,0.0,0.1,0.025,0.3571428571428571,5.0,0.3571428571428571,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1906,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3217690030102,FRUISS sans sucre goût orange,fruiss,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/321/769/003/0102/front_fr.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.0,6.8,21.2,0.7571428571428571,0.7571428571428571,0.0,1.7,0.0,0.3,0.0,,0.1,0.0,6.071428571428571,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1946,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3770004927036,La Sulfureuse,maison sassy,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,32.5,7.48,25.02,0.7698461538461538,0.7698461538461538,0.0,1.87,0.0,1.58,0.0,0.0,0.013,0.0,5.753846153846154,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1951,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8718692614888,Concentré saveur thé citron,sodastream,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/869/261/4888/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,42.0,9.6,32.4,0.7714285714285714,0.7714285714285714,0.0,2.4,0.0,2.3,0.0,,0.05,0.0,5.714285714285714,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1953,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3286010016294,Vitarmonyl Aqua Ligne Brûle-graisse + Ventre Plat Sachets,aqua ligne,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/328/601/001/6294/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,36.0,8.0,28.0,0.7777777777777778,0.7777777777777778,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1954,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7729706490054,Kombucha gingembre,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/772/970/649/0054/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,45.0,10.0,35.0,0.7777777777777778,0.7777777777777778,0.0,2.5,0.0,2.5,0.0,,0.0,0.0,5.555555555555555,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1959,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8480013232605,Refrig Spar Laranja C / Gas,spar,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/848/001/323/2605/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,37.0,8.0,29.0,0.7837837837837838,0.7837837837837838,0.0,2.0,0.0,1.9,0.0,0.0,0.0,0.0,5.405405405405405,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1962,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3596710547234,Spécialité au jus de citron vert à base de jus concentré et à l'huile essentielle de citron vert,auchan,Auchan,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/671/054/7234/front_fr.33.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.0,6.0,22.0,0.7857142857142857,0.7857142857142857,0.5,1.0,0.0,0.8,0.0,0.5,0.01,1.7857142857142856,3.571428571428571,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1966,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4260121342502,Best Body Essential Vital Drink 1000 ML Flasche Weißer Tee-pfirsich + Pumpe,best body nutrition,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,27.0,5.7,21.3,0.7888888888888889,0.7888888888888889,0.1,1.1,0.1,1.1,0.1,,1.6,0.3703703703703704,4.074074074074074,0.3703703703703704,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1971,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3217690030096,Citron sans sucres Riche en fibres,fruiss,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/321/769/003/0096/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,29.0,6.0,23.0,0.7931034482758621,0.7931034482758621,0.0,1.5,0.0,0.3,0.0,7.3,0.1,0.0,5.172413793103448,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1989,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3163932288223,"Hard Seltzer saveur citron vert, menthe, fleur de sureau",bewiz,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/316/393/228/8223/front_fr.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.5,5.6,22.9,0.8035087719298245,0.8035087719298245,0.0,1.4,0.0,0.13,0.0,0.0,0.1,0.0,4.912280701754386,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1991,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9313419522225,Super Dry Low Carb,hahn,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/931/341/952/2225/front_en.13.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,30.0,5.787878787878787,24.21212121212121,0.807070707070707,0.807070707070707,0.303030303030303,0.666666666666667,0.212121212121212,0.0909090909090909,0.0939393939393939,0.393939393939394,0.006060606060606,1.01010101010101,2.222222222222223,0.7070707070707066,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1997,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3163932287776,Bewiz framboise hibiscus citron vert,bewiz,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/316/393/228/7776/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,28.0,5.2,22.8,0.8142857142857143,0.8142857142857143,0.0,1.3,0.0,0.12,0.0,,0.1,0.0,4.642857142857143,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
1999,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,87334494,Frozen Cocktails - Mojito,24 ice,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/008/733/4494/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,53.3,9.6,43.7,0.8198874296435271,0.8198874296435271,0.0,2.4,0.0,2.4,0.0,,,0.0,4.50281425891182,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
2001,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8725000625092,Atlas,ab inbev,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/872/500/062/5092/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,49.0,8.8,40.2,0.8204081632653062,0.8204081632653062,0.5,1.7,0.0,0.2,0.0,0.0,5.2,1.020408163265306,3.4693877551020407,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
2003,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410316992060,ICE ORIGINAL SMIRNOFF ICE ORIGINAL CRISP CITRUS WI,smirnoff,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/031/699/2060/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,45.0,8.0,37.0,0.8222222222222222,0.8222222222222222,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,4.444444444444445,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
2020,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,41053980,Berg Quelle Zitrone,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/004/105/3980/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,26.0,4.4,21.6,0.8307692307692308,0.8307692307692308,0.0,1.1,0.0,1.1,0.0,,8.0,0.0,4.230769230769231,0.0,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
2022,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4060800179760,Boisson energisante,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/406/080/017/9760/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,51.0,8.5,42.5,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.5,0.1,,0.16,0.9803921568627452,0.9803921568627452,0.9803921568627452,True,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
