region,category,metric,tail_band,tail_direction,record_count,median_metric_value_in_band,min_metric_value_in_band,max_metric_value_in_band,top_product_name_tokens,top_brands,top_off_categories,top_product_examples,suggested_pattern_label,,
BENELUX,beverages,fat_g_100g,P95-P99,top,72,15.4,4,18.9,lait (12) | coco (12) | coconut (11) | milk (10) | starbucks (9) | espresso (8) | nespresso (8) | capsules (8) | cappuccino (4) | caramel (4),starbucks (8) | nestle (6) | carrefour (6) | bellarom (3) | ayam (3) | la fourche (2) | yfood (2) | nescafe (2),Boissons (39) | Aliments et boissons à base de végétaux (34) | Aliments d'origine végétale (34) | Cafés (24) | Dosettes (21) | Boissons chaudes (20) | Cafés en dosettes (20) | Beverages (17),5400114569052: Crunchy Muesli (18.9) | 8851613101378: Coconut Milk (18.9) | 8854404001772: Kokosmilch Thai (18.2) | 9556041130967: Lait de coco bio (18) | 3560071000066: Coconut Milk (18) | 8710605096170: COCONUT MILK (18) | 8710605096163: Lait de coco bio (18) | 5414145001481: Spicy Chai Latte (18),likely_category_scope_noise,,
BENELUX,beverages,fat_g_100g,P99-P100,top,19,21,19,65,coco (6) | lait (4) | coconut (3) | capsules (2) | milk (2) | azeitonas (1) | verdes (1) | creme (1) | cacao (1) | poudre (1),ayam (5) | frami (2) | suzi wan (2) | kwata (1) | royco (1) | dolce gusto (1) | alnatura (1) | ethiquable (1),Boissons (13) | Aliments et boissons à base de végétaux (9) | Aliments d'origine végétale (9) | Substituts de produits laitiers (7) | Substituts du lait (7) | Boissons à base de végétaux (7) | Boissons végétales (7) | Crèmes végétales (7),8717496906700: Creamed coconut (65) | 9556041130257: Premium Coconut Milk Powder (60.8) | 5413676681162: Cholocats Neuhaus (32.1) | 4002359654688: Crema di cocco (25) | 19701008: Crème De Coco Bio (24) | 8713576114102: Coconut milk (22) | 7613034365774: CAFÉ CON LECHE (22) | 5420051401130: nan (21),likely_category_scope_noise,,
BENELUX,beverages,fat_g_per_100kcal,P0-P1,bottom,17,0,0,0,orange (3) | minute (2) | maid (2) | pomme (2) | ginger (2) | beer (2) | cola (2) | hydrolade (2) | strawberry (1) | lemonade (1),arizona (2) | minute maid (2) | coca-cola (2) | hollinger (1) | bundaberg (1) | unknown (1) | fanta (1) | kidibul (1),Boissons (11) | Aliments et boissons à base de végétaux (7) | Boissons à base de végétaux (7) | Boissons aux fruits (6) | Boissons avec sucre ajouté (5) | Boissons gazeuses (4) | Sodas (4) | Boissons sans alcool (4),"613008739119: Strawberry Lemonade with Fruit Juice & Honey (0) | 90494024: Minute Maid Orange (0) | 90494031: Minute Maid Pomme (0) | 90495502: Sprite 0,2 (0) | 9120008990361: Rote Traube mit stillem Wasser (0) | 613008736224: Pomegranate green tea (0) | 9311493003050: GINGER BEER (0) | 96179772: Ginger Beer (0)",likely_category_scope_noise,,
BENELUX,beverages,fat_g_per_100kcal,P10-P20,bottom,160,0,0,0,jus (15) | oasis (13) | thé (13) | schweppes (11) | pomme (10) | zero (9) | fruits (9) | framboise (8) | tea (8) | cola (8),oasis (17) | schweppes (15) | may tea (11) | coca-cola (10) | orangina (7) | carrefour (7) | pressade (6) | lipton (5),Boissons (112) | Boissons avec sucre ajouté (58) | Aliments et boissons à base de végétaux (57) | Boissons à base de végétaux (56) | Sodas (55) | Boissons aux fruits (44) | Boissons gazeuses (39) | Beverages (36),3124480162687: nan (0) | 3124480162755: Orangina et sa pulpe ! (0) | 3124480162779: Orangina (0) | 3124480164155: Schweppes Agrum (0) | 3124480164193: Indian Tonic (0) | 3124480167019: Oasis Fraise Framboise (0) | 3124480168818: Oasis Pomme-Cassis-Framboise (0) | 3124480170149: Aux Saveurs de 4 Agrumes (0),normal_category_tail,,
BENELUX,beverages,fat_g_per_100kcal,P1-P5,bottom,64,0,0,0,drink (10) | tea (6) | red (6) | bull (6) | green (5) | energy (5) | coconut (4) | orange (4) | herbal (4) | citron (3),red bull (7) | minute maid (7) | lipton (5) | arizona (4) | almdudler (3) | simone a soif! (3) | vita coco (2) | coca-cola (2),Boissons (33) | Aliments et boissons à base de végétaux (17) | Boissons à base de végétaux (17) | Beverages (16) | Sodas (10) | Boissons aux fruits (9) | Plant-based foods and beverages (8) | Plant-based beverages (8),"9556156003439: Boisson aux Litchi (0) | 613008735012: Juicy Rickey Sparkling, Cherry - Lime (0) | 613008739089: Arziona Watermelon (0) | 762571500043: Freez Citron Gingembre (0) | 898999000022: Coconut Water (0) | 898999000206: Coconut Water With Pineapple (0) | 898999007106: Natural Coconut Water with Pineapple (0) | 613008730772: Blueberry white tea (0)",normal_category_tail,,
BENELUX,beverages,fat_g_per_100kcal,P5-P10,bottom,80,0,0,0,sirop (18) | grenadine (8) | schweppes (8) | tea (7) | citron (6) | fruits (6) | green (5) | drink (5) | lemon (5) | orange (5),teisseire (19) | river (6) | schweppes (6) | albert heijn (5) | monin (4) | tropicana (4) | simone a soif ! (3) | carlsberg (3),Boissons (51) | Boissons avec sucre ajouté (26) | Beverages (19) | Sirops (18) | Sirops aromatisés (17) | Boissons gazeuses (15) | Sodas (15) | Aliments et boissons à base de végétaux (12),27003244: Cola River (0) | 27004234: Iced tea citron (0) | 27004258: Limonade grenadine (0) | 27020289: Iced tea green (0) | 27033845: Cranberry (0) | 8888296019010: Instant Ginger Drink x (180g) (0) | 87222241: AA Drink (0) | 87222395: ISO Lemon (0),normal_category_tail,,
BENELUX,beverages,fat_g_per_100kcal,P80-P90,top,160,2.9508,2.3529,4.359,tea (29) | ice (27) | green (13) | alpro (10) | starbucks (10) | espresso (9) | café (8) | capsules (8) | nespresso (8) | nesquik (7),lipton (30) | alpro (23) | nestle (13) | nescafe (9) | starbucks (9) | kazidomi (5) | carrefour (4) | delhaize (4),Boissons (109) | Aliments et boissons à base de végétaux (71) | Aliments d'origine végétale (46) | Boissons à base de végétaux (38) | Cafés (31) | Boissons chaudes (30) | Beverages (29) | Boissons au thé (29),"27006047: lait de soja (4.36) | 5450168551534: Shaker Latte Macchiato (4.3) | 5411188097297: Light Soya (4.29) | 7613036943765: STARBUCKS by NESCAFE DOLCE GUSTO Caramel Macchiato 127,8g (4.25) | 4065019008566: My Vay Sojadrink Gezoet (4.21) | 5400114569052: Crunchy Muesli (4.09) | 5411188130055: Alpro Sojadrink, Schokoladen-Geschmack, Protein 1L (4.06) | 5000232158017: wild pacific red salmon (4.06)",likely_category_scope_noise,,
BENELUX,beverages,fat_g_per_100kcal,P90-P95,top,80,5.1474,4.359,7.1429,amande (14) | boisson (12) | soya (7) | soja (7) | drink (6) | lait (5) | alpro (5) | almond (4) | calcium (4) | cappuccino (3),alpro (11) | carrefour (6) | provamel (6) | delhaize (4) | ecomil (4) | nescafe (3) | la fourche (3) | milbona (2),Boissons (50) | Aliments et boissons à base de végétaux (40) | Aliments d'origine végétale (33) | Boissons à base de végétaux (33) | Substituts de produits laitiers (30) | Substituts du lait (30) | Boissons végétales (29) | Boissons et préparations de boissons (16),5034033000190: Vit Hit Immunitea (7.14) | 5034033000220: APPLE + ELDERFLOWER (7.14) | 8718907291927: Barista Amandel (7.11) | 5060100600246: Koko original (7.04) | 8711200346011: Soja (6.98) | 5400119513319: Smoothie cold pressed (6.96) | 5411188119401: Kokos. Mandel. (6.86) | 3229820787015: BjORG AMANDE ALMOND SANS SUCRE- NO SUGAR (6.8),likely_category_scope_noise,,
BENELUX,beverages,fat_g_per_100kcal,P95-P99,top,64,9.942,7.1429,10.4972,coco (22) | lait (18) | coconut (14) | milk (12) | mandel (3) | immunitea (2) | vit (2) | hit (2) | ohne (2) | zucker (2),ayam (8) | alpro (4) | provamel (2) | carrefour (2) | kazidomi (2) | lidl (2) | go tan (2) | suzi wan (2),Boissons (32) | Aliments et boissons à base de végétaux (29) | Boissons à base de végétaux (27) | Aliments d'origine végétale (26) | Substituts de produits laitiers (26) | Substituts du lait (26) | Boissons végétales (26) | Plant-based foods and beverages (18),5601256811317: Azeitonas verdes (10.5) | 3701269706418: Lait de coco 400 mL + équitable (10.4) | 8711741305355: Coconut milk (10.4) | 8854404001772: Kokosmilch Thai (10.3) | 73755603888: Lait de coco (10.2) | 9311627603729: Lait de coco (10.2) | 8850781700055: Lait de coco (10.2) | 4056489367611: Coconut milk (10.2),likely_genuine_outlier_cluster,,
BENELUX,beverages,fat_g_per_100kcal,P99-P100,top,17,12.5,10.5673,12.5,sachets (9) | lipton (7) | thé (6) | infusion (6) | pyramid (4) | noir (3) | earl (3) | grey (3) | froid (3) | tea (3),lipton (9) | la fourche (2) | elephant (2) | frami (1) | mariage freres (1) | pukka (1) | exclusive selection (1),Aliments et boissons à base de végétaux (12) | Boissons (12) | Boissons à base de végétaux (12) | Boissons chaudes (11) | Thés (11) | Infusions (6) | Beverages (3) | Plant-based foods and beverages (2),8711200353897: Elephant Mon Infusion Bio Grenade Hibiscus 20 Sachets Pyramid® (12.5) | 8711327347458: Lipton Infusion à Froid Citron Camomille 15 Sachets Pyramid (12.5) | 8711200353903: Elephant Mon Infusion Bio Rooibos Pomme Touche de Cannelle 20 Sachets Pyramid® (12.5) | 8711327347465: Lipton Infusion à Froid Hibiscus Grenade 15 Sachets Pyramid (12.5) | 8711327435629: Lipton Infusion à Froid Fleur de Sureau Rose 15 sachets Pyramides (12.5) | 5060519145635: Pukka Infusion Bio Herbal Collection 20 Sachets (12.5) | 8720608026524: Thé vert Menthe (12.5) | 8722700696599: Ice Tea Zéro Pétillant (12.5),likely_genuine_outlier_cluster,,
BENELUX,beverages,fiber_g_100g,P0-P1,bottom,12,0,0,0,citron (4) | jus (3) | pétillante (2) | mocha (2) | latte (2) | rote (1) | traube (1) | mit (1) | stillem (1) | wasser (1),hollinger (1) | fruima (1) | aldi (1) | saskia (1) | lord nelson (1) | unknown (1) | saguaro (1) | freeway (1),Boissons (8) | Aliments et boissons à base de végétaux (4) | Boissons à base de végétaux (4) | Boissons et préparations de boissons (4) | Boissons sans sucre ajouté (3) | Boissons gazeuses (3) | Boissons aux fruits (2) | Jus et nectars (2),"9120008990361: Rote Traube mit stillem Wasser (0) | 26001012: Jus de Pomme à base de concentré (0) | 22141354: Jus de Tomate au Sel Marin ou Jus de Carotte au Miel (0) | 20800338: Eau pétillante (0) | 20769475: Green tea natural (0) | 20732301: Mocha latte coffee beverage, mocha latte (0) | 20656935: Pétillante saveur citron (0) | 20229184: Freeway Citron 0%, Limonade (0)",likely_genuine_outlier_cluster,,
BENELUX,beverages,fiber_g_100g,P10-P20,bottom,112,0,0,0,eau (23) | source (12) | perrier (9) | jus (9) | tea (9) | minérale (8) | cristaline (8) | oasis (7) | zéro (7) | green (7),perrier (10) | cristaline (9) | lipton (9) | oasis (7) | orangina (6) | carrefour (6) | schweppes (4) | vittel (4),Boissons (84) | Aliments et boissons à base de végétaux (34) | Boissons à base de végétaux (32) | Eaux (29) | Boissons gazeuses (25) | Boissons avec sucre ajouté (24) | Boissons sans sucre ajouté (24) | Beverages (21),3124480188960: Schweppes virgin mojito (0) | 3250390576624: Abc orange sans pulpe brique 1l (0) | 3250390145769: eau de source (0) | 3249760000654: Orangina (0) | 3124480185624: Oasis Pomme-Cassis-Framboise (0) | 3124480185136: Thé Infusé Glacé (0) | 3124480185020: Orangina zéro (0) | 3124480182746: Tonic Indian (0),normal_category_tail,,
BENELUX,beverages,fiber_g_100g,P1-P5,bottom,45,0,0,0,tea (6) | lemon (5) | green (3) | zero (3) | pet (3) | fruit (2) | 50cl (2) | arizona (2) | pomegranate (2) | ginger (2),arizona (8) | freeway (3) | schweppes (3) | solevita (2) | ocean spray (2) | red bull (2) | evian (2) | carlsberg (2),Boissons (24) | Beverages (13) | Boissons avec sucre ajouté (12) | Aliments et boissons à base de végétaux (10) | Boissons à base de végétaux (10) | Sodas (10) | Plant-based foods and beverages (9) | Plant-based beverages (9),745110443025: Organic Kombucha Passion fruit & Lemon (0) | 613008739027: 50CL COCKTAIL FRUIT ARIZONA (0) | 613008736224: Pomegranate green tea (0) | 9311493003050: GINGER BEER (0) | 20023010: Cola (0) | 8428532230153: Lait d'amande classique (0) | 20083342: Orangensaft XXL (0) | 31200457011: Cranberry 0% sucres ajoutés (0),normal_category_tail,,
BENELUX,beverages,fiber_g_100g,P5-P10,bottom,56,0,0,0,eau (12) | sirop (7) | evian (6) | minérale (6) | citron (5) | naturelle (5) | tea (4) | vert (4) | boisson (3) | fruits (3),teisseire (10) | evian (8) | volvic (7) | badoit (5) | perrier (3) | canada dry (2) | hepar (2) | albert heijn (1),Boissons (36) | Eaux (16) | Beverages (15) | Eaux minérales (12) | Eaux de sources (11) | Boissons avec sucre ajouté (10) | Sirops (10) | Boissons sans sucre ajouté (9),8710400446583: Ah Natuurlijk Mineraalwater Licht Bruisend (0) | 20178086: SOLEVITA Boisson aux fruits rouges (0) | 613008742379: Pomegranate green tea (0) | 27044421: nan (0) | 27040188: Jus de légumes (0) | 27033937: Latte Cappucino (0) | 3068320040103: Évian (0) | 3068320055022: Evian 6x50cl PET (0),normal_category_tail,,
BENELUX,beverages,fiber_g_100g,P80-P90,top,112,0.8956,0.6,1.3958,jus (22) | orange (16) | smoothie (12) | soya (9) | drink (7) | coco (5) | ananas (5) | sojadrink (4) | soja (4) | juice (4),alpro (13) | tropicana (9) | delhaize (7) | carrefour (7) | innocent (5) | provamel (4) | solevita (4) | nescafe (3),Boissons (54) | Aliments et boissons à base de végétaux (49) | Boissons à base de végétaux (46) | Beverages (37) | Plant-based foods and beverages (29) | Plant-based beverages (25) | Jus et nectars (23) | Plant-based foods (19),5400113580188: Jus d'ananas (1.4) | 5411188120742: Mandel Vanille Geschmack (1.3) | 5411188133476: Suklaanmakuinen soijajuoma (1.3) | 8718096162749: Gut health (1.3) | 5410188010688: Essential - Jus de 5 fruits enrichi en magnésium (1.3) | 5400112352502: Jus delhaize fruity raisin framboises cerises (1.3) | 3250391318414: Boisson soja chocolat BIO 1l (1.3) | 4008163375641: Fizzy Panda (1.3),likely_category_scope_noise,,
BENELUX,beverages,fiber_g_100g,P90-P95,top,56,2.6944,1.4,6.2,coco (5) | lait (4) | smoothie (4) | jus (3) | coconut (3) | pomme (3) | orange (3) | banaan (3) | cappuccino (3) | base (2),carrefour (4) | nescafe (4) | alpro (3) | innocent (2) | tropicana (2) | yfood (2) | albert heijn (2) | frami (2),Boissons (28) | Aliments et boissons à base de végétaux (22) | Boissons à base de végétaux (17) | Aliments d'origine végétale (14) | Boissons instantanées (8) | Substituts de produits laitiers (7) | Substituts du lait (7) | Boissons végétales (7),5410063026469: Boisson aux céréales (6.2) | 3701269706418: Lait de coco 400 mL + équitable (6.12) | 7612100019184: Caotina original (6) | 7612100801307: Caotina Original (6) | 3560071000066: Coconut Milk (5.4) | 7613035083646: NESCAFE Cappucino intenso (5.2) | 5011546475165: nan (4.8) | 7613034636065: Cappuccino (4.8),normal_category_tail,,
BENELUX,beverages,fiber_g_100g,P95-P99,top,45,19.1,6.4,19.8,capsules (13) | espresso (10) | starbucks (9) | dolce (7) | gusto (7) | nespresso (7) | nescafe (5) | nesquik (4) | vodka (4) | café (4),nestle (10) | starbucks (7) | nescafe (4) | nespresso (3) | vodka templar (2) | illy (2) | lavazza (2) | leader price (1),Boissons (31) | Aliments et boissons à base de végétaux (23) | Aliments d'origine végétale (22) | Boissons chaudes (21) | Cafés (21) | Dosettes (19) | Cafés en dosettes (19) | Boissons et préparations de boissons (13),"7613032584573: Dolce Gusto café pur arabica, grande aroma (19.8) | 8000070081031: Espresso Deciso Intensità 10 (19.8) | 8445291364394: STARBUCKS By NESPRESSO Espresso Roast X18 (19.8) | 7613033590146: Capsules NESCAFE DOLCE GUSTO Lungo Intenso 16 Capsules (19.8) | 8445291362468: STARBUCKS By NESPRESSO House Blend (18 capsules) (19.8) | 8445291565036: STARBUCKS By NESPRESSO Espresso Roast Décaféiné 10 capsules (19.8) | 8003753158587: Illy forte (19.8) | 8445291365124: STARBUCKS By NESPRESSO Espresso Roast 10 capsules (19.8)",normal_category_tail,,
BENELUX,beverages,fiber_g_100g,P99-P100,top,12,19.8,19.8,30.8,capsules (4) | café (3) | lungo (3) | honduras (1) | intensité (1) | malongo (1) | italian (1) | style (1) | intenso (1) | senséo (1),carrefour (3) | bellarom (3) | malongo (1) | senseo (1) | delhaize (1) | dolce gusto (1) | starbucks (1) | alnatura (1),Boissons (10) | Aliments et boissons à base de végétaux (9) | Aliments d'origine végétale (8) | Boissons chaudes (8) | Cafés (8) | Dosettes (8) | Cafés en dosettes (8) | Boissons et préparations de boissons (5),4104420022782: Kakao (30.8) | 20920210: Chicorée Café (20) | 5400101066427: Honduras - intensité n°9 (19.8) | 3187571132518: café malongo italian style (19.8) | 3228470065214: Senséo Corsé (19.8) | 3245414394155: Intenso (19.8) | 8718657493404: Lungo bella (19.8) | 5400101066410: Mexico (19.8),needs_manual_review,,
BENELUX,beverages,protein_g_100g,P0-P1,bottom,19,0,0,0,red (6) | bull (4) | energy (3) | fruits (2) | orange (2) | cans (2) | 25cl (2) | coca (2) | cola (2) | arizona (2),red bull (5) | arizona (3) | minute maid (2) | freezmix (1) | saskia (1) | plein sud (1) | coca-cola (1) | aquarius (1),Boissons (12) | Boissons avec sucre ajouté (6) | Aliments et boissons à base de végétaux (4) | Boissons à base de végétaux (4) | Boissons énergisantes (3) | Boissons aux fruits (3) | Boissons sans sucre ajouté (3) | Boissons gazeuses (2),762571500043: Freez Citron Gingembre (0) | 20022969: Natural mineral water (0) | 20020392: Sirop de fruits - grenadine (0) | 90433252: The lime edition sugarfree (0) | 90424816: Red Bull Orange (0) | 90424311: Red Bull Energy Yellow 'tropical' (0) | 90376702: Red Bull Energy Blue Cans 25CL (0) | 90376696: Red Bull Energy Red Cans 25CL (0),likely_genuine_outlier_cluster,,
BENELUX,beverages,protein_g_100g,P10-P20,bottom,181,0,0,0,schweppes (22) | eau (19) | thé (14) | tonic (12) | tea (11) | zero (10) | source (10) | framboise (9) | fruits (8) | pomme (8),schweppes (23) | spa (14) | may tea (11) | teisseire (8) | oasis (8) | coca-cola (8) | perrier (7) | cristaline (7),Boissons (129) | Boissons avec sucre ajouté (60) | Boissons gazeuses (53) | Sodas (52) | Aliments et boissons à base de végétaux (45) | Boissons à base de végétaux (44) | Beverages (39) | Boissons édulcorées (36),3092719701443: Sirop de pamplemousse rose zero sucres (0) | 3092719701085: Zitrone / Limette 0% Zucker (0) | 898999000206: Coconut Water With Pineapple (0) | 3092718638207: Teisseire zero (0) | 3092718638146: Zero IcedTea Pêche (0) | 3092718637125: La Grenadine (0) | 3092718628260: Teisseire grenadine (0) | 8718226401380: Flavour your drinks (fraise pastèque) (0),normal_category_tail,,
